26952704,巴斯特·斯克鲁格斯的歌谣,8.4,https://movie.douban.com/subject/26952704/
26842702,燃烧,7.9,https://movie.douban.com/subject/26842702/
27037053,夜以继日,7.4,https://movie.douban.com/subject/27037053/
27615233,你好，之华,6.7,https://movie.douban.com/subject/27615233/
27072795,幸福的拉扎罗,8.6,https://movie.douban.com/subject/27072795/
26920842,副总统,6.8,https://movie.douban.com/subject/26920842/
26290410,昨日青空,6.1,https://movie.douban.com/subject/26290410/
27197086,国家破产之日,7.5,https://movie.douban.com/subject/27197086/
27102569,悲伤逆流成河,5.8,https://movie.douban.com/subject/27102569/
27035334,检察方的罪人,7.3,https://movie.douban.com/subject/27035334/
26741061,胡桃夹子和四个王国,6.0,https://movie.douban.com/subject/26741061/
27042467,摇摆狂潮,8.3,https://movie.douban.com/subject/27042467/
26630714,精灵旅社3：疯狂假期,6.7,https://movie.douban.com/subject/26630714/
26369884,此房是我造,7.3,https://movie.douban.com/subject/26369884/
30122633,快把我哥带走,6.8,https://movie.douban.com/subject/30122633/
26426194,巨齿鲨,5.7,https://movie.douban.com/subject/26426194/
26786642,摘金奇缘,6.1,https://movie.douban.com/subject/26786642/
27109171,娑婆诃,7.0,https://movie.douban.com/subject/27109171/
25882296,狄仁杰之四大天王,6.1,https://movie.douban.com/subject/25882296/
26804147,摩天营救,6.3,https://movie.douban.com/subject/26804147/
30194769,女孩,8.2,https://movie.douban.com/subject/30194769/
4221462,掠食城市,6.5,https://movie.douban.com/subject/4221462/
1945750,污垢,7.7,https://movie.douban.com/subject/1945750/
27110363,名侦探柯南：零的执行人,5.8,https://movie.douban.com/subject/27110363/
27160618,阳光姐妹淘,8.6,https://movie.douban.com/subject/27160618/
27074301,德鲁大叔,6.5,https://movie.douban.com/subject/27074301/
26996640,反贪风暴3,5.7,https://movie.douban.com/subject/26996640/
30414462,黑镜：潘达斯奈基,6.9,https://movie.douban.com/subject/30414462/
26994789,天气预爆,3.8,https://movie.douban.com/subject/26994789/
26611891,欢乐满人间2,6.8,https://movie.douban.com/subject/26611891/
27133303,超时空同居,6.9,https://movie.douban.com/subject/27133303/
25849049,超人总动员2,7.9,https://movie.douban.com/subject/25849049/
26701196,无主之作,8.3,https://movie.douban.com/subject/26701196/
27003543,与神同行2：因与缘,7.5,https://movie.douban.com/subject/27003543/
27088750,我身体里的那个家伙,6.9,https://movie.douban.com/subject/27088750/
3026559,登月第一人,7.7,https://movie.douban.com/subject/3026559/
26654269,瞒天过海：美人计,6.7,https://movie.douban.com/subject/26654269/
30146756,风语咒,6.9,https://movie.douban.com/subject/30146756/
27601006,翠丝,6.6,https://movie.douban.com/subject/27601006/
26649687,终点到达,7.3,https://movie.douban.com/subject/26649687/
27133913,黑色党徒,7.1,https://movie.douban.com/subject/27133913/
26707088,奎迪：英雄再起,7.2,https://movie.douban.com/subject/26707088/
27176742,驭风男孩,7.9,https://movie.douban.com/subject/27176742/
3095514,阴风阵阵,6.8,https://movie.douban.com/subject/3095514/
30223840,脱欧：无理之战,7.7,https://movie.douban.com/subject/30223840/
26684528,库尔斯克,6.7,https://movie.douban.com/subject/26684528/
26602900,魔女,7.2,https://movie.douban.com/subject/26602900/
27109879,硬核,6.5,https://movie.douban.com/subject/27109879/
27072988,一个小忙,7.1,https://movie.douban.com/subject/27072988/
30143523,死亡天使,7.5,https://movie.douban.com/subject/30143523/
27150284,速成家庭,7.6,https://movie.douban.com/subject/27150284/
27607378,龙珠超：布罗利,8.1,https://movie.douban.com/subject/27607378/
30317630,坏种,6.7,https://movie.douban.com/subject/30317630/
27199577,银魂2,7.4,https://movie.douban.com/subject/27199577/
30164711,咖啡未冷前,7.3,https://movie.douban.com/subject/30164711/
27066184,被抹去的男孩,7.4,https://movie.douban.com/subject/27066184/
27092648,蒙上你的眼,7.1,https://movie.douban.com/subject/27092648/
26711223,斯坦和奥利,7.5,https://movie.douban.com/subject/26711223/
26416062,侏罗纪世界2,6.7,https://movie.douban.com/subject/26416062/
27617348,门锁,6.8,https://movie.douban.com/subject/27617348/
26970964,宁静,6.1,https://movie.douban.com/subject/26970964/
27604257,响～成为小说家的方法～,7.0,https://movie.douban.com/subject/27604257/
26683723,后来的我们,5.9,https://movie.douban.com/subject/26683723/
27069427,黄金兄弟,5.0,https://movie.douban.com/subject/27069427/
30201003,寄宿学校,7.3,https://movie.douban.com/subject/30201003/
26411377,你的婚礼,7.2,https://movie.douban.com/subject/26411377/
26894602,冷战,7.8,https://movie.douban.com/subject/26894602/
27087130,假若比尔街能说话,6.5,https://movie.douban.com/subject/27087130/
26385514,性别为本,7.5,https://movie.douban.com/subject/26385514/
26999424,我的间谍前男友,6.3,https://movie.douban.com/subject/26999424/
27180599,极线杀手,6.9,https://movie.douban.com/subject/27180599/
26810318,阿尔法：狼伴归途,6.4,https://movie.douban.com/subject/26810318/
27149818,胖子行动队,4.2,https://movie.douban.com/subject/27149818/
26359235,克里斯托弗·罗宾,8.0,https://movie.douban.com/subject/26359235/
30334122,芳龄十六,6.2,https://movie.douban.com/subject/30334122/
30205168,篮球冠军,7.2,https://movie.douban.com/subject/30205168/
26796664,叶问外传：张天志,5.6,https://movie.douban.com/subject/26796664/
25917789,铁血战士,4.9,https://movie.douban.com/subject/25917789/
27064658,致所有我曾爱过的男孩,7.3,https://movie.douban.com/subject/27064658/
30176282,词典,7.7,https://movie.douban.com/subject/30176282/
30335059,熊出没·原始时代,6.7,https://movie.douban.com/subject/30335059/
27179199,本回家了,7.2,https://movie.douban.com/subject/27179199/
27597950,64号病历,7.1,https://movie.douban.com/subject/27597950/
27062637,利兹与青鸟,8.6,https://movie.douban.com/subject/27062637/
27191173,恋如雨止,7.3,https://movie.douban.com/subject/27191173/
27002812,难道不浪漫,5.9,https://movie.douban.com/subject/27002812/
30300277,T-34坦克,7.7,https://movie.douban.com/subject/30300277/
26825664,修女,5.9,https://movie.douban.com/subject/26825664/
26425062,武林怪兽,3.5,https://movie.douban.com/subject/26425062/
27147739,有熊谷守一在的地方,8.3,https://movie.douban.com/subject/27147739/
26759819,命运之夜——天之杯2：失去之蝶,8.6,https://movie.douban.com/subject/26759819/
26979199,喜欢，轻吻，快跑,7.8,https://movie.douban.com/subject/26979199/
27042544,邻座的怪同学,6.5,https://movie.douban.com/subject/27042544/
27607255,自由了！,7.1,https://movie.douban.com/subject/27607255/
27040853,协商,6.9,https://movie.douban.com/subject/27040853/
26992553,皇家酒店谋杀案,6.9,https://movie.douban.com/subject/26992553/
27201353,大师兄,5.1,https://movie.douban.com/subject/27201353/
27039069,宝贝儿,5.2,https://movie.douban.com/subject/27039069/
26966758,逃出水泥地,6.8,https://movie.douban.com/subject/26966758/
11639146,玛丽女王,6.0,https://movie.douban.com/subject/11639146/
26969115,霸主,6.5,https://movie.douban.com/subject/26969115/
26600786,希斯特斯兄弟,7.7,https://movie.douban.com/subject/26600786/
30194752,边境,6.8,https://movie.douban.com/subject/30194752/
26878883,野梨树,8.2,https://movie.douban.com/subject/26878883/
26363987,你能原谅我吗？,7.1,https://movie.douban.com/subject/26363987/
27045615,未来的未来,6.7,https://movie.douban.com/subject/27045615/
26944582,雪怪大冒险,7.4,https://movie.douban.com/subject/26944582/
10759740,滴答屋,5.4,https://movie.douban.com/subject/10759740/
27019982,印度暴徒,5.9,https://movie.douban.com/subject/27019982/
3179698,伦敦战场,5.3,https://movie.douban.com/subject/3179698/
30154537,高潮,6.3,https://movie.douban.com/subject/30154537/
6538807,冰海陷落,6.7,https://movie.douban.com/subject/6538807/
27180356,完美的他人,7.4,https://movie.douban.com/subject/27180356/
30181130,阿拉姜色,7.6,https://movie.douban.com/subject/30181130/
20425292,私人战争,7.1,https://movie.douban.com/subject/20425292/
30334399,三夫,6.5,https://movie.douban.com/subject/30334399/
26430636,狂暴巨兽,6.4,https://movie.douban.com/subject/26430636/
26988000,开战,7.9,https://movie.douban.com/subject/26988000/
30242164,海吉拉,7.3,https://movie.douban.com/subject/30242164/
23774869,绿毛怪格林奇,6.3,https://movie.douban.com/subject/23774869/
26356631,伸冤人2,7.0,https://movie.douban.com/subject/26356631/
27604296,家和万事惊,5.9,https://movie.douban.com/subject/27604296/
26268602,寡妇联盟,6.2,https://movie.douban.com/subject/26268602/
27055378,白小姐,7.2,https://movie.douban.com/subject/27055378/
3059389,漂亮男孩,6.2,https://movie.douban.com/subject/3059389/
30299345,康斯坦丁：恶魔之城 电影版,7.5,https://movie.douban.com/subject/30299345/
4017146,月光光心慌慌,5.9,https://movie.douban.com/subject/4017146/
30156898,肆式青春,5.5,https://movie.douban.com/subject/30156898/
26219713,克隆人,6.2,https://movie.douban.com/subject/26219713/
30158971,企鹅公路,7.9,https://movie.douban.com/subject/30158971/
27109553,无间炼狱,5.9,https://movie.douban.com/subject/27109553/
26992383,龙虾刑警,4.9,https://movie.douban.com/subject/26992383/
24299053,老人和枪,7.0,https://movie.douban.com/subject/24299053/
30183666,老爸102岁,7.3,https://movie.douban.com/subject/30183666/
26627736,边境杀手2：边境战士,6.7,https://movie.douban.com/subject/26627736/
26945122,麻药王,5.7,https://movie.douban.com/subject/26945122/
30293828,中国合伙人2,4.1,https://movie.douban.com/subject/30293828/
27045854,屠宰场准则,5.0,https://movie.douban.com/subject/27045854/
27082461,三次元女友,6.4,https://movie.douban.com/subject/27082461/
26774033,幕后玩家,5.7,https://movie.douban.com/subject/26774033/
26887153,冥王星时刻,6.6,https://movie.douban.com/subject/26887153/
27187912,逃组,6.2,https://movie.douban.com/subject/27187912/
27184199,挪威7·22爆炸枪击案,7.5,https://movie.douban.com/subject/27184199/
30412189,罗布奥特曼剧场版：决定了！羁绊的水晶,5.9,https://movie.douban.com/subject/30412189/
27050259,妈妈咪呀2,7.0,https://movie.douban.com/subject/27050259/
27139732,你给的仇恨,7.8,https://movie.douban.com/subject/27139732/
26992114,孤狼之血,7.8,https://movie.douban.com/subject/26992114/
